time	survival
1	1.0
2	1.0
3	1.0
4	1.0
5	1.0
6	1.0
7	1.0
8	1.0
9	1.0
10	1.0
11	1.0
12	1.0
13	1.0
14	1.0
15	1.0
16	1.0
17	1.0
18	1.0
19	1.0
20	1.0
21	1.0
22	1.0
23	1.0
24	1.0
25	1.0
26	1.0
27	1.0
28	1.0
29	1.0
30	1.0
31	1.0
32	1.0
33	1.0
34	1.0
35	1.0
36	1.0
37	1.0
38	1.0
39	1.0
40	1.0
41	1.0
42	1.0
43	1.0
44	1.0
45	1.0
46	1.0
47	1.0
48	1.0
49	1.0
50	1.0
51	1.0
52	1.0
53	1.0
54	1.0
55	1.0
56	0.98989898989899
57	0.98989898989899
58	0.98989898989899
59	0.98989898989899
60	0.98989898989899
61	0.98989898989899
62	0.98989898989899
63	0.98989898989899
64	0.98989898989899
65	0.98989898989899
66	0.98989898989899
67	0.98989898989899
68	0.98989898989899
69	0.98989898989899
70	0.98989898989899
71	0.98989898989899
72	0.98989898989899
73	0.98989898989899
74	0.98989898989899
75	0.98989898989899
76	0.98989898989899
77	0.98989898989899
78	0.98989898989899
79	0.98989898989899
80	0.98989898989899
81	0.98989898989899
82	0.98989898989899
83	0.98989898989899
84	0.98989898989899
85	0.98989898989899
86	0.98989898989899
87	0.98989898989899
88	0.98989898989899
89	0.98989898989899
90	0.98989898989899
91	0.98989898989899
92	0.98989898989899
93	0.98989898989899
94	0.98989898989899
95	0.98989898989899
96	0.98989898989899
97	0.98989898989899
98	0.98989898989899
99	0.98989898989899
100	0.98989898989899
101	0.98989898989899
102	0.98989898989899
103	0.98989898989899
104	0.98989898989899
105	0.9799000102030406
106	0.9799000102030406
107	0.9799000102030406
108	0.9799000102030406
109	0.9799000102030406
110	0.9799000102030406
111	0.9799000102030406
112	0.9799000102030406
113	0.9799000102030406
114	0.9799000102030406
115	0.9799000102030406
116	0.9799000102030406
117	0.9799000102030406
118	0.9799000102030406
119	0.9799000102030406
120	0.9799000102030406
121	0.9799000102030406
122	0.9799000102030406
123	0.9799000102030406
124	0.9799000102030406
125	0.9799000102030406
126	0.9799000102030406
127	0.9799000102030406
128	0.9799000102030406
129	0.9799000102030406
130	0.9799000102030406
131	0.9799000102030406
132	0.9799000102030406
133	0.9799000102030406
134	0.9799000102030406
135	0.9799000102030406
136	0.9799000102030406
137	0.9799000102030406
138	0.9799000102030406
139	0.9799000102030406
140	0.9799000102030406
